,Borough,Neighbourhood,Latitude,Longitude,Venue,Venue Latitude,Venue Longitude,Venue category,Venue Category
3144,Croydon,Purley,51.3373,-0.1141,Tesco Extra,51.33687979368473,-0.11714011430740356,Supermarket,shops
3145,Croydon,Purley,51.3373,-0.1141,Sainsbury's Local,51.33955601,-0.11449269,Convenience Store,shops
3146,Croydon,Purley,51.3373,-0.1141,Domino's Pizza,51.33949011652243,-0.1171634561319479,Pizza Place,food
3147,Croydon,Purley,51.3373,-0.1141,Costa Coffee,51.33891040078387,-0.11640180937661485,Coffee Shop,food
3148,Croydon,Purley,51.3373,-0.1141,Platform 5,51.337237314770235,-0.11390982571625138,Platform,travel
3149,Croydon,Purley,51.3373,-0.1141,Coughlans Bakery,51.33908695831499,-0.11538191497803202,Café,food
3150,Croydon,Addiscombe,51.381,-0.0663,Co-op Food,51.38196896582147,-0.06971730846321986,Grocery Store,shops
3151,Croydon,Addiscombe,51.381,-0.0663,The Tram Stop,51.380187656637844,-0.07337788601143598,Café,food
3152,Croydon,Addiscombe,51.381,-0.0663,Greggs,51.380587,-0.072401,Bakery,food
3153,Croydon,Addiscombe,51.381,-0.0663,Ashburton Park,51.38542811293035,-0.06540298461914062,Park,parks_outdoors
3154,Croydon,Addiscombe,51.381,-0.0663,Tesco Express,51.381669016890854,-0.06217079327157345,Grocery Store,shops
3155,Croydon,Addiscombe,51.381,-0.0663,Sainsbury's Local,51.38078110688536,-0.07196903228759766,Grocery Store,shops
3156,Croydon,Addiscombe,51.381,-0.0663,Zafran,51.382393801547096,-0.06794891819231727,Indian Restaurant,food
3157,Croydon,Addiscombe,51.381,-0.0663,Eddie's Cafe,51.381391,-0.063216,Diner,food
3158,Croydon,Addiscombe,51.381,-0.0663,Bingham park,51.37971402385822,-0.06878141934625004,Park,parks_outdoors
3159,Croydon,Addiscombe,51.381,-0.0663,The Saucy Sausage,51.38057794872125,-0.07194071012705298,Café,food
3160,Croydon,Addiscombe,51.381,-0.0663,Addiscombe Recreation Ground,51.37792169146046,-0.07079422473907471,Park,parks_outdoors
3161,Croydon,Addiscombe,51.381,-0.0663,Coughlans Bakery,51.380100680571324,-0.07320068809233497,Bakery,food
3162,Croydon,Norbury,51.4092,-0.1083,Co-op Food,51.410802,-0.107694,Grocery Store,shops
3163,Croydon,Norbury,51.4092,-0.1083,Costcutter,51.40908436697405,-0.10591506958007812,Convenience Store,shops
3164,Croydon,Norbury,51.4092,-0.1083,Stones Gym And Fitness Centre,51.411293027597054,-0.10918647484671885,Gym / Fitness Center,building
3165,Croydon,Norbury,51.4092,-0.1083,Astronic Ltd,51.41194,-0.10431,Construction & Landscaping,shops
3166,Croydon,Norbury,51.4092,-0.1083,Cafe Nomad,51.40819536793233,-0.11447174200847852,Mediterranean Restaurant,food
3167,Ealing,Northolt,51.547,-0.362,The Mandeville Arms (Harvester),51.548975798706614,-0.3663389462188409,English Restaurant,food
3168,Ealing,Northolt,51.547,-0.362,Travelodge,51.548673,-0.366572,Hotel,travel
3169,Ealing,Northolt,51.547,-0.362,D.D Services,51.5478692,-0.3630547000000001,Medical Supply Store,building
3170,Ealing,Northolt,51.547,-0.362,Bite Sandwich Bar,51.5469740979001,-0.3690076986005257,Café,food
3171,Ealing,Northolt,51.547,-0.362,Northolt Leisure Centre,51.54915413320151,-0.3676388856932368,Gym Pool,parks_outdoors
3172,Ealing,Chiswick,51.4925,-0.2633,GAIL's Bakery,51.4925472785291,-0.2598046651439941,Bakery,food
3173,Ealing,Chiswick,51.4925,-0.2633,Waitrose & Partners,51.492757095450344,-0.26314000000002125,Supermarket,shops
3174,Ealing,Chiswick,51.4925,-0.2633,Acton Green Common Playground,51.49384533422351,-0.2645234796764172,Playground,parks_outdoors
3175,Ealing,Chiswick,51.4925,-0.2633,Turnham Green,51.49209889983332,-0.26596784591674805,Park,parks_outdoors
3176,Ealing,Chiswick,51.4925,-0.2633,The Italians,51.492838248957206,-0.2677542751186725,Deli / Bodega,food
3177,Ealing,Chiswick,51.4925,-0.2633,Kisaku,51.492892595501175,-0.26835106597485525,Sushi Restaurant,food
3178,Ealing,Chiswick,51.4925,-0.2633,Waterstones,51.49258674658617,-0.25761395849470986,Bookstore,shops
3179,Ealing,Chiswick,51.4925,-0.2633,Rhythm & Brews,51.49109571905063,-0.2687380676942819,Café,food
3180,Ealing,Chiswick,51.4925,-0.2633,Byron,51.49246323365499,-0.25932205428446214,Burger Joint,food
3181,Ealing,Chiswick,51.4925,-0.2633,Bookcase London,51.492497761149075,-0.259272358489331,Bookstore,shops
3182,Ealing,Chiswick,51.4925,-0.2633,The Old Pack Horse,51.49287888361584,-0.2666347199876782,Pub,nightlife
3183,Ealing,Chiswick,51.4925,-0.2633,As Nature Intended,51.49253964426265,-0.2577706249414941,Organic Grocery,shops
3184,Ealing,Chiswick,51.4925,-0.2633,RiCE,51.49284757615255,-0.2681914437522525,Persian Restaurant,food
3185,Ealing,Chiswick,51.4925,-0.2633,M&S Simply Food,51.49259411262661,-0.2578603024268634,Grocery Store,shops
3186,Ealing,Chiswick,51.4925,-0.2633,Faanoos Restaurant,51.49288563519021,-0.26837109968325146,Middle Eastern Restaurant,food
3187,Ealing,Chiswick,51.4925,-0.2633,Robert Dyas,51.49243774898583,-0.26186976770808035,Furniture / Home Store,shops
3188,Ealing,Chiswick,51.4925,-0.2633,Paperchase,51.49230257362746,-0.26262603061775963,Stationery Store,shops
3189,Ealing,Chiswick,51.4925,-0.2633,The Crown and Anchor,51.492617444263864,-0.2639370226693061,Pub,nightlife
3190,Ealing,Chiswick,51.4925,-0.2633,The Duke of Sussex,51.49636448065097,-0.26402029860667225,Gastropub,food
3191,Ealing,Chiswick,51.4925,-0.2633,197 Chiswick Fire Station,51.49252867744032,-0.2576301512724506,Bar,nightlife
3192,Ealing,Chiswick,51.4925,-0.2633,Connolly's Bar,51.49293,-0.26767,Pub,nightlife
3193,Ealing,Chiswick,51.4925,-0.2633,Chateau Dessert,51.49252234615454,-0.2585494196272663,Dessert Shop,food
3194,Ealing,Chiswick,51.4925,-0.2633,Zizzi,51.49230292585183,-0.26023321740512984,Italian Restaurant,food
3195,Ealing,Chiswick,51.4925,-0.2633,The Lamb,51.492082094956416,-0.26246010884779386,Pub,nightlife
3196,Ealing,Chiswick,51.4925,-0.2633,Laveli Bakery,51.49608595222831,-0.262844164676927,Bakery,food
3197,Ealing,Chiswick,51.4925,-0.2633,The George IV,51.492286572723174,-0.25698306570438945,Pub,nightlife
3198,Ealing,Chiswick,51.4925,-0.2633,Boots,51.49250172184793,-0.2621100680641754,Pharmacy,shops
3199,Ealing,Chiswick,51.4925,-0.2633,The Catch,51.49278444242152,-0.26757752774689525,Seafood Restaurant,food
3200,Ealing,Chiswick,51.4925,-0.2633,Rocks Lane Multi-Sports,51.49445175512196,-0.25831080546817287,Soccer Field,arts_entertainment
3201,Ealing,Chiswick,51.4925,-0.2633,Bikram Yoga,51.49301496307388,-0.26591277649121636,Yoga Studio,shops
3202,Ealing,Chiswick,51.4925,-0.2633,Wild Bunch,51.49260005715004,-0.26552999824389323,Café,food
3203,Ealing,Chiswick,51.4925,-0.2633,Greggs,51.49246115907448,-0.2633067223928614,Bakery,food
3204,Ealing,Chiswick,51.4925,-0.2633,Chiswick Back Common,51.49426189968665,-0.25867485898236114,Park,parks_outdoors
3205,Ealing,Chiswick,51.4925,-0.2633,Le Vacherin,51.496141219318,-0.2645446760954987,French Restaurant,food
3206,Ealing,Chiswick,51.4925,-0.2633,Sainsbury's,51.4933508888402,-0.26486237604236185,Supermarket,shops
3207,Ealing,Chiswick,51.4925,-0.2633,West Kebab,51.49268530746613,-0.25612767767301725,Fast Food Restaurant,food
3208,Ealing,Chiswick,51.4925,-0.2633,Caphe Guests,51.49284611931273,-0.2679210182615552,Vietnamese Restaurant,food
3209,Ealing,Chiswick,51.4925,-0.2633,Starbucks,51.492639,-0.26399,Coffee Shop,food
3210,Ealing,Chiswick,51.4925,-0.2633,Bill's Restaurant,51.49253398076628,-0.25940702556538653,English Restaurant,food
3211,Ealing,Chiswick,51.4925,-0.2633,Patisserie Valerie,51.49246419688328,-0.26154187577001486,Café,food
3212,Ealing,Chiswick,51.4925,-0.2633,The Bread Shop,51.49245641343177,-0.26033976150296917,Bakery,food
3213,Ealing,Chiswick,51.4925,-0.2633,Crepeaffaire,51.49259295986494,-0.26445837594579547,Creperie,food
3214,Ealing,Chiswick,51.4925,-0.2633,Singapore Garden,51.49285515796792,-0.26846750773694056,Malay Restaurant,food
3215,Ealing,Chiswick,51.4925,-0.2633,Flying Tiger,51.49253797627112,-0.2645092691732323,Gift Shop,shops
3216,Ealing,Chiswick,51.4925,-0.2633,Subway,51.492431,-0.262074,Sandwich Place,food
3217,Ealing,Chiswick,51.4925,-0.2633,Valentina Fine Foods,51.492644927617064,-0.2656627946778834,Italian Restaurant,food
3218,Ealing,Chiswick,51.4925,-0.2633,Nando's,51.49241750616655,-0.25720818882130997,Portuguese Restaurant,food
3219,Ealing,Chiswick,51.4925,-0.2633,Ngon,51.49253858667891,-0.25759982868473813,Vietnamese Restaurant,food
3220,Ealing,Chiswick,51.4925,-0.2633,BP,51.496262,-0.263516,Gas Station,shops
3221,Ealing,Chiswick,51.4925,-0.2633,Caffè Nero,51.49260152047104,-0.2647139280827124,Coffee Shop,food
3222,Ealing,Chiswick,51.4925,-0.2633,WHSmith,51.492666139499725,-0.2635652386715037,Bookstore,shops
3223,Ealing,Chiswick,51.4925,-0.2633,Valentina,51.49261007303925,-0.2657889012418819,Italian Restaurant,food
3224,Ealing,Chiswick,51.4925,-0.2633,PizzaExpress,51.49270735819373,-0.2587376309706997,Pizza Place,food
3225,Ealing,Chiswick,51.4925,-0.2633,Fishers Lane Playground,51.49449028258378,-0.26054978370666504,Playground,parks_outdoors
3226,Ealing,Chiswick,51.4925,-0.2633,Platform 2,51.49447387180744,-0.2677598775844722,Platform,travel
3227,Ealing,Chiswick,51.4925,-0.2633,Gunnersbury Triangle,51.49428788836442,-0.2685038276396218,Park,parks_outdoors
3228,Ealing,Chiswick,51.4925,-0.2633,Bus Stop CC,51.49645616411733,-0.2648654107693574,Bus Stop,travel
3229,Hammersmith and Fulham,Chiswick,51.4925,-0.2633,GAIL's Bakery,51.4925472785291,-0.2598046651439941,Bakery,food
3230,Hammersmith and Fulham,Chiswick,51.4925,-0.2633,Waitrose & Partners,51.492757095450344,-0.26314000000002125,Supermarket,shops
3231,Hammersmith and Fulham,Chiswick,51.4925,-0.2633,Acton Green Common Playground,51.49384533422351,-0.2645234796764172,Playground,parks_outdoors
3232,Hammersmith and Fulham,Chiswick,51.4925,-0.2633,Turnham Green,51.49209889983332,-0.26596784591674805,Park,parks_outdoors
3233,Hammersmith and Fulham,Chiswick,51.4925,-0.2633,The Italians,51.492838248957206,-0.2677542751186725,Deli / Bodega,food
3234,Hammersmith and Fulham,Chiswick,51.4925,-0.2633,Kisaku,51.492892595501175,-0.26835106597485525,Sushi Restaurant,food
3235,Hammersmith and Fulham,Chiswick,51.4925,-0.2633,Waterstones,51.49258674658617,-0.25761395849470986,Bookstore,shops
3236,Hammersmith and Fulham,Chiswick,51.4925,-0.2633,Rhythm & Brews,51.49109571905063,-0.2687380676942819,Café,food
3237,Hammersmith and Fulham,Chiswick,51.4925,-0.2633,Byron,51.49246323365499,-0.25932205428446214,Burger Joint,food
3238,Hammersmith and Fulham,Chiswick,51.4925,-0.2633,Bookcase London,51.492497761149075,-0.259272358489331,Bookstore,shops
3239,Hammersmith and Fulham,Chiswick,51.4925,-0.2633,The Old Pack Horse,51.49287888361584,-0.2666347199876782,Pub,nightlife
3240,Hammersmith and Fulham,Chiswick,51.4925,-0.2633,As Nature Intended,51.49253964426265,-0.2577706249414941,Organic Grocery,shops
3241,Hammersmith and Fulham,Chiswick,51.4925,-0.2633,RiCE,51.49284757615255,-0.2681914437522525,Persian Restaurant,food
3242,Hammersmith and Fulham,Chiswick,51.4925,-0.2633,M&S Simply Food,51.49259411262661,-0.2578603024268634,Grocery Store,shops
3243,Hammersmith and Fulham,Chiswick,51.4925,-0.2633,Faanoos Restaurant,51.49288563519021,-0.26837109968325146,Middle Eastern Restaurant,food
3244,Hammersmith and Fulham,Chiswick,51.4925,-0.2633,Robert Dyas,51.49243774898583,-0.26186976770808035,Furniture / Home Store,shops
3245,Hammersmith and Fulham,Chiswick,51.4925,-0.2633,Paperchase,51.49230257362746,-0.26262603061775963,Stationery Store,shops
3246,Hammersmith and Fulham,Chiswick,51.4925,-0.2633,The Crown and Anchor,51.492617444263864,-0.2639370226693061,Pub,nightlife
3247,Hammersmith and Fulham,Chiswick,51.4925,-0.2633,The Duke of Sussex,51.49636448065097,-0.26402029860667225,Gastropub,food
3248,Hammersmith and Fulham,Chiswick,51.4925,-0.2633,197 Chiswick Fire Station,51.49252867744032,-0.2576301512724506,Bar,nightlife
3249,Hammersmith and Fulham,Chiswick,51.4925,-0.2633,Connolly's Bar,51.49293,-0.26767,Pub,nightlife
3250,Hammersmith and Fulham,Chiswick,51.4925,-0.2633,Chateau Dessert,51.49252234615454,-0.2585494196272663,Dessert Shop,food
3251,Hammersmith and Fulham,Chiswick,51.4925,-0.2633,Zizzi,51.49230292585183,-0.26023321740512984,Italian Restaurant,food
3252,Hammersmith and Fulham,Chiswick,51.4925,-0.2633,The Lamb,51.492082094956416,-0.26246010884779386,Pub,nightlife
3253,Hammersmith and Fulham,Chiswick,51.4925,-0.2633,Laveli Bakery,51.49608595222831,-0.262844164676927,Bakery,food
3254,Hammersmith and Fulham,Chiswick,51.4925,-0.2633,The George IV,51.492286572723174,-0.25698306570438945,Pub,nightlife
3255,Hammersmith and Fulham,Chiswick,51.4925,-0.2633,Boots,51.49250172184793,-0.2621100680641754,Pharmacy,shops
3256,Hammersmith and Fulham,Chiswick,51.4925,-0.2633,The Catch,51.49278444242152,-0.26757752774689525,Seafood Restaurant,food
3257,Hammersmith and Fulham,Chiswick,51.4925,-0.2633,Rocks Lane Multi-Sports,51.49445175512196,-0.25831080546817287,Soccer Field,arts_entertainment
3258,Hammersmith and Fulham,Chiswick,51.4925,-0.2633,Bikram Yoga,51.49301496307388,-0.26591277649121636,Yoga Studio,shops
3259,Hammersmith and Fulham,Chiswick,51.4925,-0.2633,Wild Bunch,51.49260005715004,-0.26552999824389323,Café,food
3260,Hammersmith and Fulham,Chiswick,51.4925,-0.2633,Greggs,51.49246115907448,-0.2633067223928614,Bakery,food
3261,Hammersmith and Fulham,Chiswick,51.4925,-0.2633,Chiswick Back Common,51.49426189968665,-0.25867485898236114,Park,parks_outdoors
3262,Hammersmith and Fulham,Chiswick,51.4925,-0.2633,Le Vacherin,51.496141219318,-0.2645446760954987,French Restaurant,food
3263,Hammersmith and Fulham,Chiswick,51.4925,-0.2633,Sainsbury's,51.4933508888402,-0.26486237604236185,Supermarket,shops
3264,Hammersmith and Fulham,Chiswick,51.4925,-0.2633,West Kebab,51.49268530746613,-0.25612767767301725,Fast Food Restaurant,food
3265,Hammersmith and Fulham,Chiswick,51.4925,-0.2633,Caphe Guests,51.49284611931273,-0.2679210182615552,Vietnamese Restaurant,food
3266,Hammersmith and Fulham,Chiswick,51.4925,-0.2633,Starbucks,51.492639,-0.26399,Coffee Shop,food
3267,Hammersmith and Fulham,Chiswick,51.4925,-0.2633,Bill's Restaurant,51.49253398076628,-0.25940702556538653,English Restaurant,food
3268,Hammersmith and Fulham,Chiswick,51.4925,-0.2633,Patisserie Valerie,51.49246419688328,-0.26154187577001486,Café,food
3269,Hammersmith and Fulham,Chiswick,51.4925,-0.2633,The Bread Shop,51.49245641343177,-0.26033976150296917,Bakery,food
3270,Hammersmith and Fulham,Chiswick,51.4925,-0.2633,Crepeaffaire,51.49259295986494,-0.26445837594579547,Creperie,food
3271,Hammersmith and Fulham,Chiswick,51.4925,-0.2633,Singapore Garden,51.49285515796792,-0.26846750773694056,Malay Restaurant,food
3272,Hammersmith and Fulham,Chiswick,51.4925,-0.2633,Flying Tiger,51.49253797627112,-0.2645092691732323,Gift Shop,shops
3273,Hammersmith and Fulham,Chiswick,51.4925,-0.2633,Subway,51.492431,-0.262074,Sandwich Place,food
3274,Hammersmith and Fulham,Chiswick,51.4925,-0.2633,Valentina Fine Foods,51.492644927617064,-0.2656627946778834,Italian Restaurant,food
3275,Hammersmith and Fulham,Chiswick,51.4925,-0.2633,Nando's,51.49241750616655,-0.25720818882130997,Portuguese Restaurant,food
3276,Hammersmith and Fulham,Chiswick,51.4925,-0.2633,Ngon,51.49253858667891,-0.25759982868473813,Vietnamese Restaurant,food
3277,Hammersmith and Fulham,Chiswick,51.4925,-0.2633,BP,51.496262,-0.263516,Gas Station,shops
3278,Hammersmith and Fulham,Chiswick,51.4925,-0.2633,Caffè Nero,51.49260152047104,-0.2647139280827124,Coffee Shop,food
3279,Hammersmith and Fulham,Chiswick,51.4925,-0.2633,WHSmith,51.492666139499725,-0.2635652386715037,Bookstore,shops
3280,Hammersmith and Fulham,Chiswick,51.4925,-0.2633,Valentina,51.49261007303925,-0.2657889012418819,Italian Restaurant,food
3281,Hammersmith and Fulham,Chiswick,51.4925,-0.2633,PizzaExpress,51.49270735819373,-0.2587376309706997,Pizza Place,food
3282,Hammersmith and Fulham,Chiswick,51.4925,-0.2633,Fishers Lane Playground,51.49449028258378,-0.26054978370666504,Playground,parks_outdoors
3283,Hammersmith and Fulham,Chiswick,51.4925,-0.2633,Platform 2,51.49447387180744,-0.2677598775844722,Platform,travel
3284,Hammersmith and Fulham,Chiswick,51.4925,-0.2633,Gunnersbury Triangle,51.49428788836442,-0.2685038276396218,Park,parks_outdoors
3285,Hammersmith and Fulham,Chiswick,51.4925,-0.2633,Bus Stop CC,51.49645616411733,-0.2648654107693574,Bus Stop,travel
3286,Hounslow,Chiswick,51.4925,-0.2633,GAIL's Bakery,51.4925472785291,-0.2598046651439941,Bakery,food
3287,Hounslow,Chiswick,51.4925,-0.2633,Waitrose & Partners,51.492757095450344,-0.26314000000002125,Supermarket,shops
3288,Hounslow,Chiswick,51.4925,-0.2633,Acton Green Common Playground,51.49384533422351,-0.2645234796764172,Playground,parks_outdoors
3289,Hounslow,Chiswick,51.4925,-0.2633,Turnham Green,51.49209889983332,-0.26596784591674805,Park,parks_outdoors
3290,Hounslow,Chiswick,51.4925,-0.2633,The Italians,51.492838248957206,-0.2677542751186725,Deli / Bodega,food
3291,Hounslow,Chiswick,51.4925,-0.2633,Kisaku,51.492892595501175,-0.26835106597485525,Sushi Restaurant,food
3292,Hounslow,Chiswick,51.4925,-0.2633,Waterstones,51.49258674658617,-0.25761395849470986,Bookstore,shops
3293,Hounslow,Chiswick,51.4925,-0.2633,Rhythm & Brews,51.49109571905063,-0.2687380676942819,Café,food
3294,Hounslow,Chiswick,51.4925,-0.2633,Byron,51.49246323365499,-0.25932205428446214,Burger Joint,food
3295,Hounslow,Chiswick,51.4925,-0.2633,Bookcase London,51.492497761149075,-0.259272358489331,Bookstore,shops
3296,Hounslow,Chiswick,51.4925,-0.2633,The Old Pack Horse,51.49287888361584,-0.2666347199876782,Pub,nightlife
3297,Hounslow,Chiswick,51.4925,-0.2633,As Nature Intended,51.49253964426265,-0.2577706249414941,Organic Grocery,shops
3298,Hounslow,Chiswick,51.4925,-0.2633,RiCE,51.49284757615255,-0.2681914437522525,Persian Restaurant,food
3299,Hounslow,Chiswick,51.4925,-0.2633,M&S Simply Food,51.49259411262661,-0.2578603024268634,Grocery Store,shops
3300,Hounslow,Chiswick,51.4925,-0.2633,Faanoos Restaurant,51.49288563519021,-0.26837109968325146,Middle Eastern Restaurant,food
3301,Hounslow,Chiswick,51.4925,-0.2633,Robert Dyas,51.49243774898583,-0.26186976770808035,Furniture / Home Store,shops
3302,Hounslow,Chiswick,51.4925,-0.2633,Paperchase,51.49230257362746,-0.26262603061775963,Stationery Store,shops
3303,Hounslow,Chiswick,51.4925,-0.2633,The Crown and Anchor,51.492617444263864,-0.2639370226693061,Pub,nightlife
3304,Hounslow,Chiswick,51.4925,-0.2633,The Duke of Sussex,51.49636448065097,-0.26402029860667225,Gastropub,food
3305,Hounslow,Chiswick,51.4925,-0.2633,197 Chiswick Fire Station,51.49252867744032,-0.2576301512724506,Bar,nightlife
3306,Hounslow,Chiswick,51.4925,-0.2633,Connolly's Bar,51.49293,-0.26767,Pub,nightlife
3307,Hounslow,Chiswick,51.4925,-0.2633,Chateau Dessert,51.49252234615454,-0.2585494196272663,Dessert Shop,food
3308,Hounslow,Chiswick,51.4925,-0.2633,Zizzi,51.49230292585183,-0.26023321740512984,Italian Restaurant,food
3309,Hounslow,Chiswick,51.4925,-0.2633,The Lamb,51.492082094956416,-0.26246010884779386,Pub,nightlife
3310,Hounslow,Chiswick,51.4925,-0.2633,Laveli Bakery,51.49608595222831,-0.262844164676927,Bakery,food
3311,Hounslow,Chiswick,51.4925,-0.2633,The George IV,51.492286572723174,-0.25698306570438945,Pub,nightlife
3312,Hounslow,Chiswick,51.4925,-0.2633,Boots,51.49250172184793,-0.2621100680641754,Pharmacy,shops
3313,Hounslow,Chiswick,51.4925,-0.2633,The Catch,51.49278444242152,-0.26757752774689525,Seafood Restaurant,food
3314,Hounslow,Chiswick,51.4925,-0.2633,Rocks Lane Multi-Sports,51.49445175512196,-0.25831080546817287,Soccer Field,arts_entertainment
3315,Hounslow,Chiswick,51.4925,-0.2633,Bikram Yoga,51.49301496307388,-0.26591277649121636,Yoga Studio,shops
3316,Hounslow,Chiswick,51.4925,-0.2633,Wild Bunch,51.49260005715004,-0.26552999824389323,Café,food
3317,Hounslow,Chiswick,51.4925,-0.2633,Greggs,51.49246115907448,-0.2633067223928614,Bakery,food
3318,Hounslow,Chiswick,51.4925,-0.2633,Chiswick Back Common,51.49426189968665,-0.25867485898236114,Park,parks_outdoors
3319,Hounslow,Chiswick,51.4925,-0.2633,Le Vacherin,51.496141219318,-0.2645446760954987,French Restaurant,food
3320,Hounslow,Chiswick,51.4925,-0.2633,Sainsbury's,51.4933508888402,-0.26486237604236185,Supermarket,shops
3321,Hounslow,Chiswick,51.4925,-0.2633,West Kebab,51.49268530746613,-0.25612767767301725,Fast Food Restaurant,food
3322,Hounslow,Chiswick,51.4925,-0.2633,Caphe Guests,51.49284611931273,-0.2679210182615552,Vietnamese Restaurant,food
3323,Hounslow,Chiswick,51.4925,-0.2633,Starbucks,51.492639,-0.26399,Coffee Shop,food
3324,Hounslow,Chiswick,51.4925,-0.2633,Bill's Restaurant,51.49253398076628,-0.25940702556538653,English Restaurant,food
3325,Hounslow,Chiswick,51.4925,-0.2633,Patisserie Valerie,51.49246419688328,-0.26154187577001486,Café,food
3326,Hounslow,Chiswick,51.4925,-0.2633,The Bread Shop,51.49245641343177,-0.26033976150296917,Bakery,food
3327,Hounslow,Chiswick,51.4925,-0.2633,Crepeaffaire,51.49259295986494,-0.26445837594579547,Creperie,food
3328,Hounslow,Chiswick,51.4925,-0.2633,Singapore Garden,51.49285515796792,-0.26846750773694056,Malay Restaurant,food
3329,Hounslow,Chiswick,51.4925,-0.2633,Flying Tiger,51.49253797627112,-0.2645092691732323,Gift Shop,shops
3330,Hounslow,Chiswick,51.4925,-0.2633,Subway,51.492431,-0.262074,Sandwich Place,food
3331,Hounslow,Chiswick,51.4925,-0.2633,Valentina Fine Foods,51.492644927617064,-0.2656627946778834,Italian Restaurant,food
3332,Hounslow,Chiswick,51.4925,-0.2633,Nando's,51.49241750616655,-0.25720818882130997,Portuguese Restaurant,food
3333,Hounslow,Chiswick,51.4925,-0.2633,Ngon,51.49253858667891,-0.25759982868473813,Vietnamese Restaurant,food
3334,Hounslow,Chiswick,51.4925,-0.2633,BP,51.496262,-0.263516,Gas Station,shops
3335,Hounslow,Chiswick,51.4925,-0.2633,Caffè Nero,51.49260152047104,-0.2647139280827124,Coffee Shop,food
3336,Hounslow,Chiswick,51.4925,-0.2633,WHSmith,51.492666139499725,-0.2635652386715037,Bookstore,shops
3337,Hounslow,Chiswick,51.4925,-0.2633,Valentina,51.49261007303925,-0.2657889012418819,Italian Restaurant,food
3338,Hounslow,Chiswick,51.4925,-0.2633,PizzaExpress,51.49270735819373,-0.2587376309706997,Pizza Place,food
3339,Hounslow,Chiswick,51.4925,-0.2633,Fishers Lane Playground,51.49449028258378,-0.26054978370666504,Playground,parks_outdoors
3340,Hounslow,Chiswick,51.4925,-0.2633,Platform 2,51.49447387180744,-0.2677598775844722,Platform,travel
3341,Hounslow,Chiswick,51.4925,-0.2633,Gunnersbury Triangle,51.49428788836442,-0.2685038276396218,Park,parks_outdoors
3342,Hounslow,Chiswick,51.4925,-0.2633,Bus Stop CC,51.49645616411733,-0.2648654107693574,Bus Stop,travel
3343,Ealing,Bedford Park,51.500099,-0.261699,The Swan,51.4979810461831,-0.26532363751369437,Gastropub,food
3344,Ealing,Bedford Park,51.500099,-0.261699,The Duke of Sussex,51.49636448065097,-0.26402029860667225,Gastropub,food
3345,Ealing,Bedford Park,51.500099,-0.261699,Tracy's Cafe,51.502759353365796,-0.2657665792654943,Café,food
3346,Ealing,Bedford Park,51.500099,-0.261699,Laveli Bakery,51.49608595222831,-0.262844164676927,Bakery,food
3347,Ealing,Bedford Park,51.500099,-0.261699,Le Vacherin,51.496141219318,-0.2645446760954987,French Restaurant,food
3348,Ealing,Bedford Park,51.500099,-0.261699,Sparrow Cafe,51.49949796118667,-0.2646004186935236,Café,food
3349,Ealing,Bedford Park,51.500099,-0.261699,Plum Duff Patisserie,51.5011612417523,-0.2568231938867516,Bakery,food
3350,Ealing,Bedford Park,51.500099,-0.261699,BP,51.496262,-0.263516,Gas Station,shops
3351,Ealing,Bedford Park,51.500099,-0.261699,Southfield Road Bus Stop C,51.50234198740912,-0.2578391029564965,Bus Stop,travel
3352,Ealing,Acton,51.513519,-0.270661,London Star Hotel,51.50962416586384,-0.27245615782550625,Hotel,travel
3353,Ealing,Acton,51.513519,-0.270661,Sainsbury's Local,51.51502535,-0.26896829,Convenience Store,shops
3354,Ealing,Acton,51.513519,-0.270661,BP,51.51490793,-0.26846088,Gas Station,shops
3355,Ealing,Acton,51.513519,-0.270661,Co-op Food,51.51591913069713,-0.26803044677455234,Grocery Store,shops
3356,Ealing,Acton,51.513519,-0.270661,A to Z Hotel,51.514259338379,-0.268949985504,Hotel,travel
3357,Ealing,Acton,51.513519,-0.270661,London Guest House,51.513998632433825,-0.26951314088713013,Bed & Breakfast,travel
3358,Ealing,Acton,51.513519,-0.270661,Acton Main Line Railway Station (AML),51.51707713812685,-0.26731728367718477,Train Station,travel
3359,Ealing,Acton,51.513519,-0.270661,Springfield Gardens,51.51082581495246,-0.2719545364379883,Park,parks_outdoors
3360,Ealing,Acton,51.513519,-0.270661,The Balti House,51.51662675780538,-0.26730672279906126,Indian Restaurant,food
3361,Ealing,Acton,51.513519,-0.270661,Harry's Bar Cafe,51.51692581176758,-0.2662467956542969,Breakfast Spot,food
3362,Hammersmith and Fulham,Acton,51.513519,-0.270661,London Star Hotel,51.50962416586384,-0.27245615782550625,Hotel,travel
3363,Hammersmith and Fulham,Acton,51.513519,-0.270661,Sainsbury's Local,51.51502535,-0.26896829,Convenience Store,shops
3364,Hammersmith and Fulham,Acton,51.513519,-0.270661,BP,51.51490793,-0.26846088,Gas Station,shops
3365,Hammersmith and Fulham,Acton,51.513519,-0.270661,Co-op Food,51.51591913069713,-0.26803044677455234,Grocery Store,shops
3366,Hammersmith and Fulham,Acton,51.513519,-0.270661,A to Z Hotel,51.514259338379,-0.268949985504,Hotel,travel
3367,Hammersmith and Fulham,Acton,51.513519,-0.270661,London Guest House,51.513998632433825,-0.26951314088713013,Bed & Breakfast,travel
